id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
63522.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,2491,2024-09-30T00:00:00,2024,9,15,Other reason,,,Khartoum,SD01,BA,Active
63523.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,6,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kwilu,COD32,BA,Active
63524.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,6,2024-09-30T00:00:00,2024,9,15,Other reason,,,Lobaye,CAF12,BA,Active
63525.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,15,2024-09-30T00:00:00,2024,9,15,Other reason,,,Mbomou,CAF62,BA,Active
63526.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,17,2024-09-30T00:00:00,2024,9,15,Other reason,,,Nairobi,KEN47,BA,Active
63527.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,12,2024-09-30T00:00:00,2024,9,15,Other reason,,,North Kordofan,SD13,BA,Active
63528.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,126,2024-09-30T00:00:00,2024,9,15,Other reason,,,Northern,UGA03,BA,Active
63529.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,5,2024-09-30T00:00:00,2024,9,15,Other reason,,,Ouaka,CAF43,BA,Active
63530.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,2,2024-09-30T00:00:00,2024,9,15,Other reason,,,Ouham,CAF32,BA,Active
63531.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,9,2024-09-30T00:00:00,2024,9,15,Other reason,,,Sankuru,COD83,BA,Active
63532.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,110,2024-09-30T00:00:00,2024,9,15,Other reason,,,Sennar,SD14,BA,Active
63533.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,4,2024-09-30T00:00:00,2024,9,15,Other reason,,,Tshopo,COD51,BA,Active
63534.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,4,2024-09-30T00:00:00,2024,9,15,Other reason,,,Turkana,KEN23,BA,Active
63535.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,14407,2024-09-30T00:00:00,2024,9,15,Other reason,,,Unity,SS06,BA,Active
63536.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,13,2024-09-30T00:00:00,2024,9,15,Other reason,,,Upper Nile,SS07,BA,Active
63537.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,7,2024-09-30T00:00:00,2024,9,15,Other reason,,,Vakaga,CAF53,BA,Active
63538.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,,,1,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Western,UGA04,BA,Active
46059.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,13566,2024-09-30T00:00:00,2024,9,15,Conflict,,,Not available,Not available,BA,Active
46060.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,12,2024-09-30T00:00:00,2024,9,15,Conflict,,,Aj Jazirah,SD15,BA,Active
46061.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,156,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central Equatoria,SS01,BA,Active
46062.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,8,2024-09-30T00:00:00,2024,9,15,Conflict,,,Eastern Equatoria,SS02,BA,Active
46063.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,80,2024-09-30T00:00:00,2024,9,15,Conflict,,,Jonglei,SS03,BA,Active
46064.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,144,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
46065.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,5,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kongo-Central,COD20,BA,Active
46066.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,,,1,86,2024-09-30T00:00:00,2024,9,15,Conflict,,,Lakes,SS04,BA,Active
